Frequency (Hz)	Level (dB)
1107.421875	-39.176048
1110.351562	-39.373016
1113.281250	-38.299026
1116.210938	-39.233490
1119.140625	-38.855923
1122.070312	-38.663837
1125.000000	-39.004658
1127.929688	-40.159912
1130.859375	-39.819912
1133.789062	-39.547108
1136.718750	-39.791012
1139.648438	-40.405083
1142.578125	-40.786194
1145.507812	-40.452183
1148.437500	-41.568237
1151.367188	-41.249126
1154.296875	-41.041187
1157.226562	-41.433525
1160.156250	-41.523129
1163.085938	-41.850101
1166.015625	-41.866253
1168.945312	-43.314003
1171.875000	-42.299046
1174.804688	-42.655754
1177.734375	-41.980198
1180.664062	-42.693428
1183.593750	-43.917797
1186.523438	-43.270386
1189.453125	-43.684643
1192.382812	-42.890896
1195.312500	-44.098564
1198.242188	-43.599892
1201.171875	-44.122128
1204.101562	-44.062706
1207.031250	-44.097633
1209.960938	-44.467983
1212.890625	-43.968979
1215.820312	-44.780109
1218.750000	-44.586582
1221.679688	-44.327698
1224.609375	-44.288136
1227.539062	-44.795475
1230.468750	-45.131462
1233.398438	-44.971386
1236.328125	-45.243080
1239.257812	-45.422493
1242.187500	-45.030735
1245.117188	-44.597351
1248.046875	-44.273129
1250.976562	-44.909149
1253.906250	-44.954174
1256.835938	-45.445858
1259.765625	-45.347256
1262.695312	-45.223808
1265.625000	-45.240036
1268.554688	-44.950462
1271.484375	-45.032028
1274.414062	-44.684612
1277.343750	-45.535309
1280.273438	-45.426823
1283.203125	-44.731358
1286.132812	-44.633289
1289.062500	-45.000839
1291.992188	-44.339043
1294.921875	-43.827480
1297.851562	-43.749405
1300.781250	-44.382751
1303.710938	-44.668362
1306.640625	-44.314342
1309.570312	-44.898151
1312.500000	-43.838066
1315.429688	-44.004147
1318.359375	-43.583260
1321.289062	-44.015305
1324.218750	-42.922623
1327.148438	-43.328506
1330.078125	-43.836468
1333.007812	-42.826992
1335.937500	-43.230480
1338.867188	-43.201740
1341.796875	-42.479500
1344.726562	-42.356525
1347.656250	-42.455990
1350.585938	-41.833645
1353.515625	-41.895180
1356.445312	-41.860798
1359.375000	-42.006939
1362.304688	-42.211838
1365.234375	-41.409344
1368.164062	-41.130962
1371.093750	-40.342430
1374.023438	-41.132023
1376.953125	-40.685944
1379.882812	-40.829090
1382.812500	-40.895748
1385.742188	-39.567215
1388.671875	-39.745773
1391.601562	-39.725456
1394.531250	-39.352184
1397.460938	-40.136028
1400.390625	-39.275970
1403.320312	-38.879173
1406.250000	-38.551388
1409.179688	-38.426079
1412.109375	-38.621868
1415.039062	-38.758717
1417.968750	-39.322056
1420.898438	-39.764229
1423.828125	-38.846539
1426.757812	-39.173115
1429.687500	-39.369457
1432.617188	-39.806309
1435.546875	-39.859772
1438.476562	-39.931805
1441.406250	-40.765339
1444.335938	-40.925133
1447.265625	-40.999886
1450.195312	-41.378864
1453.125000	-42.091965
1456.054688	-42.320518
1458.984375	-42.161278
1461.914062	-42.517506
1464.843750	-42.661858
1467.773438	-42.548679
1470.703125	-43.954075
1473.632812	-43.423023
1476.562500	-44.310593
1479.492188	-44.596397
1482.421875	-44.311192
1485.351562	-44.823914
1488.281250	-45.536411
1491.210938	-45.882385
1494.140625	-44.898029
1497.070312	-45.882835
1500.000000	-46.852528
1502.929688	-46.558392
1505.859375	-46.504856
1508.789062	-46.499329
1511.718750	-47.390656
1514.648438	-46.577423
1517.578125	-47.582218
1520.507812	-47.437988
1523.437500	-47.213753
1526.367188	-46.895679
1529.296875	-47.411636
1532.226562	-48.326969
1535.156250	-47.516476
1538.085938	-47.522919
1541.015625	-48.579517
1543.945312	-47.918175
1546.875000	-48.437878
1549.804688	-48.496689
1552.734375	-48.622849
1555.664062	-47.793941
1558.593750	-47.677025
1561.523438	-47.788918
1564.453125	-48.010113
1567.382812	-47.616489
1570.312500	-48.283627
1573.242188	-48.096836
1576.171875	-47.476311
1579.101562	-47.949612
1582.031250	-48.032146
1584.960938	-47.440033
1587.890625	-47.339180
1590.820312	-47.599232
1593.750000	-47.393356
1596.679688	-46.885544
1599.609375	-47.111805
1602.539062	-47.586517
1605.468750	-46.717979
1608.398438	-47.160233
1611.328125	-46.710979
1614.257812	-45.983559
1617.187500	-45.926899
1620.117188	-45.808796
1623.046875	-46.277740
1625.976562	-45.925995
1628.906250	-45.815884
1631.835938	-45.121227
1634.765625	-45.081245
1637.695312	-44.659267
1640.625000	-44.592915
1643.554688	-44.038391
1646.484375	-44.368935
1649.414062	-44.082382
1652.343750	-43.476837
1655.273438	-43.319496
1658.203125	-43.507107
1661.132812	-43.331039
1664.062500	-42.451942
1666.992188	-42.830585
1669.921875	-43.308464
1672.851562	-42.439148
1675.781250	-42.708328
1678.710938	-43.240452
1681.640625	-42.604343
1684.570312	-42.394047
1687.500000	-43.161934
1690.429688	-43.667614
1693.359375	-43.705364
1696.289062	-44.158310
1699.218750	-44.397511
1702.148438	-44.483929
1705.078125	-44.469078
1708.007812	-44.729500
1710.937500	-45.941505
1713.867188	-45.485012
1716.796875	-46.077122
1719.726562	-46.119431
1722.656250	-46.555634
1725.585938	-46.877186
1728.515625	-46.846584
1731.445312	-47.393791
1734.375000	-47.281651
1737.304688	-47.035133
1740.234375	-47.788078
1743.164062	-48.125370
1746.093750	-48.599434
1749.023438	-48.712051
1751.953125	-49.057465
1754.882812	-49.111671
1757.812500	-49.251171
1760.742188	-50.029404
1763.671875	-49.430336
1766.601562	-50.430107
1769.531250	-50.291008
1772.460938	-50.572388
1775.390625	-50.490414
1778.320312	-50.540916
1781.250000	-50.175545
1784.179688	-50.498917
1787.109375	-50.807762
1790.039062	-50.944614
1792.968750	-51.036636
1795.898438	-51.010975
1798.828125	-51.488876
1801.757812	-51.378971
1804.687500	-51.342175
1807.617188	-51.421329
1810.546875	-52.580135
1813.476562	-51.676586
1816.406250	-51.627728
1819.335938	-52.038692
1822.265625	-51.647324
1825.195312	-51.576614
1828.125000	-51.210175
1831.054688	-51.631176
1833.984375	-51.626686
1836.914062	-51.243431
1839.843750	-51.647110
1842.773438	-51.627613
1845.703125	-51.466778
1848.632812	-51.325138
1851.562500	-51.048481
1854.492188	-51.448353
1857.421875	-51.436554
1860.351562	-51.741116
1863.281250	-51.085423
1866.210938	-50.953110
1869.140625	-50.838913
1872.070312	-50.746246
1875.000000	-51.072754
1877.929688	-51.067070
1880.859375	-50.767773
1883.789062	-50.424824
1886.718750	-50.169415
1889.648438	-50.579964
1892.578125	-50.533703
1895.507812	-50.580315
1898.437500	-51.225029
