Frequency (Hz)	Level (dB)
1526.367188	-55.747437
1529.296875	-56.354633
1532.226562	-56.317371
1535.156250	-56.343056
1538.085938	-57.401741
1541.015625	-56.410847
1543.945312	-56.576870
1546.875000	-56.215660
1549.804688	-56.671017
1552.734375	-57.110161
1555.664062	-56.969929
1558.593750	-57.019180
1561.523438	-57.144966
1564.453125	-56.613827
1567.382812	-56.913143
1570.312500	-56.867928
1573.242188	-57.829632
1576.171875	-57.388714
1579.101562	-56.888760
1582.031250	-57.661564
1584.960938	-58.101845
1587.890625	-57.444733
1590.820312	-57.330391
1593.750000	-57.826763
1596.679688	-57.947601
1599.609375	-58.220352
1602.539062	-57.424675
1605.468750	-57.217037
1608.398438	-57.378258
1611.328125	-56.959278
1614.257812	-56.922539
1617.187500	-57.449837
1620.117188	-57.159710
1623.046875	-57.451035
1625.976562	-56.928745
1628.906250	-56.892464
1631.835938	-56.866909
1634.765625	-56.738354
1637.695312	-55.910908
1640.625000	-56.235764
1643.554688	-56.761013
1646.484375	-55.919121
1649.414062	-55.396645
1652.343750	-54.919285
1655.273438	-55.440536
1658.203125	-55.151623
1661.132812	-54.981800
1664.062500	-55.034431
1666.992188	-54.557667
1669.921875	-53.899605
1672.851562	-53.539734
1675.781250	-53.334991
1678.710938	-53.487682
1681.640625	-53.338573
1684.570312	-53.181137
1687.500000	-53.473412
1690.429688	-52.885906
1693.359375	-52.948376
1696.289062	-52.465565
1699.218750	-52.334866
1702.148438	-52.964977
1705.078125	-52.275433
1708.007812	-52.886806
1710.937500	-53.003834
1713.867188	-52.846878
1716.796875	-53.215694
1719.726562	-53.066612
1722.656250	-53.778290
1725.585938	-53.651722
1728.515625	-53.514194
1731.445312	-54.415802
1734.375000	-54.134640
1737.304688	-54.246288
1740.234375	-54.698856
1743.164062	-55.064610
1746.093750	-55.208019
1749.023438	-55.253246
1751.953125	-55.563778
1754.882812	-56.132378
1757.812500	-55.914513
1760.742188	-56.303326
1763.671875	-57.162132
1766.601562	-56.976326
1769.531250	-57.311779
1772.460938	-58.025982
1775.390625	-58.219631
1778.320312	-58.015049
1781.250000	-58.267643
1784.179688	-58.359062
1787.109375	-58.193398
1790.039062	-58.565968
1792.968750	-60.085651
1795.898438	-59.284256
1798.828125	-59.568722
1801.757812	-59.010452
1804.687500	-59.495987
1807.617188	-60.147232
1810.546875	-59.713097
1813.476562	-59.833866
1816.406250	-60.735733
1819.335938	-60.174435
1822.265625	-60.215778
1825.195312	-59.761501
1828.125000	-60.831173
1831.054688	-60.938263
1833.984375	-60.285889
1836.914062	-60.675972
1839.843750	-61.214886
1842.773438	-60.683029
1845.703125	-60.568554
1848.632812	-60.537407
1851.562500	-61.572906
1854.492188	-61.350075
1857.421875	-60.145542
1860.351562	-60.565861
1863.281250	-60.574547
1866.210938	-59.957600
1869.140625	-60.484684
1872.070312	-60.506668
1875.000000	-60.249462
1877.929688	-60.148697
1880.859375	-60.835438
1883.789062	-60.649376
1886.718750	-60.077858
1889.648438	-60.388031
1892.578125	-60.261425
1895.507812	-60.641724
1898.437500	-60.504356
1901.367188	-59.673431
1904.296875	-59.722034
1907.226562	-60.193043
1910.156250	-59.223511
1913.085938	-59.778141
1916.015625	-59.785400
1918.945312	-59.585239
1921.875000	-59.223434
1924.804688	-58.574135
1927.734375	-58.723690
1930.664062	-58.901073
1933.593750	-59.074795
1936.523438	-59.420261
1939.453125	-58.896454
1942.382812	-58.478992
1945.312500	-58.875294
1948.242188	-57.409904
1951.171875	-58.286076
1954.101562	-58.074200
1957.031250	-57.966305
1959.960938	-58.451263
1962.890625	-58.223106
1965.820312	-58.138557
1968.750000	-57.857822
1971.679688	-57.060020
1974.609375	-57.750187
1977.539062	-57.344791
1980.468750	-57.366600
1983.398438	-58.243671
1986.328125	-57.082710
1989.257812	-57.773460
1992.187500	-56.902477
1995.117188	-57.342384
1998.046875	-57.253742
2000.976562	-57.080029
2003.906250	-57.771217
2006.835938	-58.186932
2009.765625	-58.604397
2012.695312	-58.453915
2015.625000	-58.561295
2018.554688	-58.973103
2021.484375	-58.424610
2024.414062	-58.511353
2027.343750	-58.429138
2030.273438	-58.807388
2033.203125	-58.879440
2036.132812	-59.091778
2039.062500	-59.165604
2041.992188	-60.006943
2044.921875	-59.851189
2047.851562	-60.243122
2050.781250	-60.360737
2053.710938	-60.609692
2056.640625	-61.154789
2059.570312	-60.348434
2062.500000	-60.914124
2065.429688	-60.915161
2068.359375	-60.734921
2071.289062	-61.318386
2074.218750	-60.990044
2077.148438	-61.501347
2080.078125	-61.481361
2083.007812	-61.584671
2085.937500	-61.366520
2088.867188	-61.724705
2091.796875	-61.658775
2094.726562	-62.015961
2097.656250	-62.720650
2100.585938	-62.253044
2103.515625	-62.698223
2106.445312	-62.075176
2109.375000	-62.129990
2112.304688	-62.829681
2115.234375	-62.454533
2118.164062	-61.725159
2121.093750	-62.677151
2124.023438	-62.068047
2126.953125	-62.286575
2129.882812	-62.456001
2132.812500	-63.280727
2135.742188	-62.455490
2138.671875	-62.465355
2141.601562	-62.814686
2144.531250	-62.704544
2147.460938	-61.900368
2150.390625	-62.935143
2153.320312	-62.943604
2156.250000	-62.558262
2159.179688	-62.292072
2162.109375	-62.531605
2165.039062	-62.679253
2167.968750	-62.671650
2170.898438	-62.055508
2173.828125	-62.028595
2176.757812	-62.162006
2179.687500	-62.590321
2182.617188	-62.179325
2185.546875	-62.627422
2188.476562	-61.749283
2191.406250	-62.232376
2194.335938	-61.496475
2197.265625	-61.522038
2200.195312	-61.802483
2203.125000	-61.131393
2206.054688	-61.314915
2208.984375	-61.855118
2211.914062	-61.821133
2214.843750	-61.546722
2217.773438	-61.220737
2220.703125	-60.957943
2223.632812	-62.187939
2226.562500	-61.151051
2229.492188	-61.177151
2232.421875	-60.828312
2235.351562	-62.045952
2238.281250	-60.970165
2241.210938	-61.253830
2244.140625	-60.362148
2247.070312	-60.875225
2250.000000	-61.261387
2252.929688	-60.160534
2255.859375	-60.952057
2258.789062	-60.772202
2261.718750	-59.604641
2264.648438	-60.398827
2267.578125	-59.846287
2270.507812	-60.047844
2273.437500	-60.046127
2276.367188	-60.077320
2279.296875	-60.799030
2282.226562	-60.384445
2285.156250	-59.828484
2288.085938	-59.801079
2291.015625	-59.992249
2293.945312	-60.053795
2296.875000	-60.260872
2299.804688	-60.077316
2302.734375	-60.246132
2305.664062	-60.181812
2308.593750	-60.346275
2311.523438	-61.167259
2314.453125	-59.711460
2317.382812	-60.753181
2320.312500	-60.972630
2323.242188	-61.400154
2326.171875	-61.124825
2329.101562	-61.509708
2332.031250	-61.438503
2334.960938	-60.915348
2337.890625	-62.043274
2340.820312	-61.755409
2343.750000	-61.650303
2346.679688	-61.616848
2349.609375	-61.019367
2352.539062	-62.275585
2355.468750	-61.745106
2358.398438	-62.345974
2361.328125	-62.576042
2364.257812	-62.388908
2367.187500	-61.930016
2370.117188	-62.436993
2373.046875	-62.674568
2375.976562	-62.387436
2378.906250	-62.398540
2381.835938	-62.885506
2384.765625	-63.372120
2387.695312	-63.742550
2390.625000	-63.183552
2393.554688	-63.400307
2396.484375	-62.793503
2399.414062	-62.771915
2402.343750	-63.279678
2405.273438	-63.346943
2408.203125	-63.069519
2411.132812	-63.487812
2414.062500	-63.475285
2416.992188	-63.740818
2419.921875	-62.776558
2422.851562	-63.889683
2425.781250	-64.087265
2428.710938	-63.401505
2431.640625	-63.722404
2434.570312	-63.718597
2437.500000	-63.549221
2440.429688	-64.229462
2443.359375	-63.765797
2446.289062	-63.854008
2449.218750	-63.317635
2452.148438	-63.288189
2455.078125	-62.588219
2458.007812	-63.221779
2460.937500	-64.197060
2463.867188	-63.043324
2466.796875	-63.366974
2469.726562	-63.569813
2472.656250	-63.340572
2475.585938	-62.827137
2478.515625	-63.241745
2481.445312	-63.560123
2484.375000	-63.440880
2487.304688	-63.257088
2490.234375	-62.594501
2493.164062	-63.309780
2496.093750	-62.660275
2499.023438	-62.400459
2501.953125	-62.667294
2504.882812	-63.517056
2507.812500	-62.571182
2510.742188	-62.630482
2513.671875	-62.519169
2516.601562	-62.499477
2519.531250	-62.552803
2522.460938	-62.031940
2525.390625	-61.740639
2528.320312	-62.349525
2531.250000	-62.927650
2534.179688	-62.201469
2537.109375	-62.363712
2540.039062	-61.732670
2542.968750	-62.095036
2545.898438	-61.624184
2548.828125	-61.962002
2551.757812	-60.500500
2554.687500	-61.497169
2557.617188	-61.240932
2560.546875	-61.517052
2563.476562	-61.744732
2566.406250	-61.222988
2569.335938	-61.416786
2572.265625	-60.778999
2575.195312	-60.821751
2578.125000	-60.649704
2581.054688	-60.859241
2583.984375	-60.434628
2586.914062	-60.694450
2589.843750	-60.884064
2592.773438	-60.522530
2595.703125	-60.697117
2598.632812	-60.679501
2601.562500	-60.405857
2604.492188	-60.721352
2607.421875	-61.002003
2610.351562	-60.931107
2613.281250	-60.511215
2616.210938	-60.646019
2619.140625	-60.420845
2622.070312	-61.156734
2625.000000	-61.271278
2627.929688	-61.138172
2630.859375	-60.973110
2633.789062	-61.015392
2636.718750	-61.180191
2639.648438	-61.300121
2642.578125	-62.098133
2645.507812	-61.457443
2648.437500	-61.776558
2651.367188	-62.015354
2654.296875	-62.169968
2657.226562	-62.037415
2660.156250	-62.345486
2663.085938	-62.528683
2666.015625	-62.251251
2668.945312	-62.547009
2671.875000	-62.438114
2674.804688	-61.991642
2677.734375	-62.855762
2680.664062	-62.271126
2683.593750	-62.997734
2686.523438	-63.098518
2689.453125	-63.200310
2692.382812	-63.171753
2695.312500	-63.041637
2698.242188	-63.400269
2701.171875	-63.832233
2704.101562	-63.552666
2707.031250	-62.824326
2709.960938	-63.339584
2712.890625	-63.262981
2715.820312	-63.876926
2718.750000	-63.877052
2721.679688	-63.666668
2724.609375	-63.575047
2727.539062	-63.399658
2730.468750	-64.402039
2733.398438	-64.001892
2736.328125	-63.722435
2739.257812	-63.684708
2742.187500	-63.355427
2745.117188	-63.695168
2748.046875	-62.750496
2750.976562	-63.111240
2753.906250	-63.093117
2756.835938	-63.188210
2759.765625	-62.881516
2762.695312	-63.567116
2765.625000	-63.559338
2768.554688	-63.265923
2771.484375	-63.207798
2774.414062	-63.218483
2777.343750	-63.109165
2780.273438	-62.446415
2783.203125	-63.603363
2786.132812	-63.153057
2789.062500	-62.522163
2791.992188	-63.239658
2794.921875	-63.190502
2797.851562	-62.573067
2800.781250	-62.954762
2803.710938	-62.204437
2806.640625	-62.828140
2809.570312	-61.809525
2812.500000	-62.311996
2815.429688	-61.447025
2818.359375	-61.108212
2821.289062	-61.714355
2824.218750	-61.593842
2827.148438	-61.580391
2830.078125	-61.729637
2833.007812	-61.159279
2835.937500	-61.013149
2838.867188	-60.779415
2841.796875	-60.622635
2844.726562	-60.501469
2847.656250	-59.744022
2850.585938	-60.004642
2853.515625	-60.162582
2856.445312	-60.368843
2859.375000	-60.414421
2862.304688	-59.252007
2865.234375	-59.264679
2868.164062	-58.540001
2871.093750	-59.941837
2874.023438	-59.562382
2876.953125	-58.747379
2879.882812	-58.976753
2882.812500	-59.470856
2885.742188	-59.324253
2888.671875	-58.826031
2891.601562	-58.679829
2894.531250	-59.191471
2897.460938	-59.820091
2900.390625	-59.405140
2903.320312	-59.717060
2906.250000	-60.145885
2909.179688	-59.705849
2912.109375	-60.025299
2915.039062	-60.366924
2917.968750	-60.624626
2920.898438	-60.008072
2923.828125	-60.108669
2926.757812	-60.215096
2929.687500	-60.340935
2932.617188	-60.938419
2935.546875	-61.238541
2938.476562	-61.331635
2941.406250	-61.439049
2944.335938	-61.496426
2947.265625	-61.014923
2950.195312	-61.240562
2953.125000	-61.928490
2956.054688	-62.584648
2958.984375	-63.245083
2961.914062	-62.826672
2964.843750	-62.624249
2967.773438	-62.596397
2970.703125	-63.091618
2973.632812	-63.055225
2976.562500	-63.174076
2979.492188	-63.174404
2982.421875	-63.454918
2985.351562	-63.617607
2988.281250	-64.266365
2991.210938	-63.618885
2994.140625	-63.428848
2997.070312	-63.480961
3000.000000	-64.043228
3002.929688	-63.794689
3005.859375	-63.818096
3008.789062	-63.297821
3011.718750	-63.206341
3014.648438	-63.583744
3017.578125	-63.616138
3020.507812	-63.593510
3023.437500	-63.673080
3026.367188	-64.015717
3029.296875	-63.807743
3032.226562	-63.667721
3035.156250	-63.563633
3038.085938	-63.503555
3041.015625	-64.170204
3043.945312	-63.841335
3046.875000	-63.239105
3049.804688	-62.912655
3052.734375	-63.632347
3055.664062	-63.323982
3058.593750	-63.648151
3061.523438	-62.934742
3064.453125	-63.348198
3067.382812	-62.950901
3070.312500	-63.392220
3073.242188	-63.145248
3076.171875	-62.732864
3079.101562	-62.726570
3082.031250	-62.704269
3084.960938	-62.688389
3087.890625	-63.246735
3090.820312	-62.347652
3093.750000	-61.672005
3096.679688	-61.471077
3099.609375	-61.789062
3102.539062	-61.622837
3105.468750	-61.069550
3108.398438	-60.927235
3111.328125	-61.560524
3114.257812	-60.057510
3117.187500	-60.899422
3120.117188	-60.173878
3123.046875	-60.519825
3125.976562	-60.583382
3128.906250	-59.717674
3131.835938	-59.838203
3134.765625	-60.273380
3137.695312	-59.558159
3140.625000	-58.949001
3143.554688	-59.106083
3146.484375	-58.930679
3149.414062	-58.296711
3152.343750	-58.728691
3155.273438	-58.344990
3158.203125	-58.681423
3161.132812	-58.527611
3164.062500	-57.899307
3166.992188	-58.804409
3169.921875	-59.309776
3172.851562	-58.369576
3175.781250	-59.080341
3178.710938	-59.161617
3181.640625	-59.010475
3184.570312	-59.660252
3187.500000	-59.488888
3190.429688	-59.634602
3193.359375	-60.061996
3196.289062	-59.066231
3199.218750	-59.534122
3202.148438	-60.951477
3205.078125	-60.291363
3208.007812	-60.229965
3210.937500	-60.321701
3213.867188	-61.063835
3216.796875	-61.989620
3219.726562	-61.327091
3222.656250	-61.385548
3225.585938	-62.113930
3228.515625	-61.607456
3231.445312	-62.266136
3234.375000	-62.491642
3237.304688	-62.776676
3240.234375	-63.109985
3243.164062	-62.562943
3246.093750	-62.597443
3249.023438	-63.207302
3251.953125	-63.252769
3254.882812	-63.117981
3257.812500	-64.108849
3260.742188	-63.528595
3263.671875	-63.901031
3266.601562	-63.914761
3269.531250	-64.143562
3272.460938	-63.974293
3275.390625	-63.188713
3278.320312	-64.361115
3281.250000	-64.459885
3284.179688	-64.597794
3287.109375	-64.504196
3290.039062	-63.550179
3292.968750	-64.361107
3295.898438	-64.723969
3298.828125	-64.118584
3301.757812	-63.816639
3304.687500	-64.197464
3307.617188	-64.005791
3310.546875	-64.328873
3313.476562	-63.804302
3316.406250	-64.236115
3319.335938	-64.237564
3322.265625	-64.781609
3325.195312	-63.582966
3328.125000	-64.203033
3331.054688	-64.129547
3333.984375	-63.388069
3336.914062	-63.207726
3339.843750	-64.173782
3342.773438	-63.775688
3345.703125	-64.420944
3348.632812	-64.419647
3351.562500	-63.856503
3354.492188	-63.477257
3357.421875	-63.700378
3360.351562	-64.174263
3363.281250	-63.303509
3366.210938	-63.170254
3369.140625	-62.566063
3372.070312	-62.702957
3375.000000	-62.690578
3377.929688	-62.193756
3380.859375	-62.187057
3383.789062	-62.557533
3386.718750	-61.984318
3389.648438	-62.279190
3392.578125	-61.640972
3395.507812	-61.171131
3398.437500	-61.574013
3401.367188	-61.416775
3404.296875	-60.711983
3407.226562	-60.406223
3410.156250	-60.305500
