Frequency (Hz)	Level (dB)
204.101562	-47.246170
204.589844	-47.342655
205.078125	-45.358398
205.566406	-44.749771
206.054688	-44.299709
206.542969	-42.574661
207.031250	-41.279568
207.519531	-43.807087
208.007812	-43.062191
208.496094	-42.705021
208.984375	-43.364956
209.472656	-45.023834
209.960938	-44.545544
210.449219	-43.616722
210.937500	-43.670261
211.425781	-43.885723
211.914062	-45.071060
212.402344	-45.641937
212.890625	-43.928577
213.378906	-42.665371
213.867188	-43.500504
214.355469	-43.445229
214.843750	-44.101307
215.332031	-44.146080
215.820312	-44.560268
216.308594	-46.555256
216.796875	-45.180019
217.285156	-42.956112
217.773438	-46.408291
218.261719	-44.854042
218.750000	-43.031052
219.238281	-44.676235
219.726562	-46.404148
220.214844	-45.502663
220.703125	-44.443180
221.191406	-44.432964
221.679688	-43.225685
222.167969	-43.766609
222.656250	-42.769604
223.144531	-42.856609
223.632812	-43.246300
224.121094	-45.014187
224.609375	-45.868362
225.097656	-43.925499
225.585938	-43.965519
226.074219	-43.277874
226.562500	-44.062553
227.050781	-44.510380
227.539062	-42.688835
228.027344	-43.283062
228.515625	-46.935024
229.003906	-42.847073
229.492188	-42.151123
229.980469	-42.303692
230.468750	-43.011765
230.957031	-43.818630
231.445312	-42.428558
231.933594	-42.139465
232.421875	-41.732635
232.910156	-41.687138
233.398438	-43.026474
233.886719	-42.887360
234.375000	-44.408810
234.863281	-43.425022
235.351562	-41.204655
235.839844	-43.293930
236.328125	-45.113487
236.816406	-43.218918
237.304688	-42.027031
237.792969	-42.193439
238.281250	-43.161690
238.769531	-43.497913
239.257812	-44.917713
239.746094	-44.944702
240.234375	-42.183952
240.722656	-42.607506
241.210938	-43.006386
241.699219	-43.314915
242.187500	-43.069710
242.675781	-42.861526
243.164062	-42.579346
243.652344	-44.154873
244.140625	-41.974163
244.628906	-44.920128
245.117188	-43.400837
245.605469	-44.147980
246.093750	-43.091057
246.582031	-43.906376
247.070312	-42.254494
247.558594	-42.761734
248.046875	-42.626862
248.535156	-42.379631
249.023438	-42.733517
249.511719	-42.343346
250.000000	-43.011021
250.488281	-42.783943
250.976562	-40.029465
251.464844	-41.373135
251.953125	-45.740646
252.441406	-43.787518
252.929688	-41.279125
253.417969	-42.456474
253.906250	-42.893780
254.394531	-40.706669
254.882812	-40.400677
255.371094	-41.685173
255.859375	-41.298519
256.347656	-43.327221
256.835938	-43.402020
257.324219	-41.766541
257.812500	-42.371368
258.300781	-42.776051
258.789062	-43.873558
259.277344	-42.606144
259.765625	-40.556126
260.253906	-43.013531
260.742188	-43.694935
261.230469	-43.048958
261.718750	-43.696609
262.207031	-42.654827
262.695312	-42.533787
263.183594	-42.027260
263.671875	-40.746311
