Frequency (Hz)	Level (dB)
243.652344	-47.119381
244.140625	-47.217411
244.628906	-48.959030
245.117188	-46.524742
245.605469	-46.797649
246.093750	-47.311840
246.582031	-46.987022
247.070312	-48.552620
247.558594	-46.739109
248.046875	-46.277466
248.535156	-45.559254
249.023438	-46.100407
249.511719	-47.659054
250.000000	-45.482094
250.488281	-45.760990
250.976562	-48.127171
251.464844	-48.420834
251.953125	-47.298096
252.441406	-47.578129
252.929688	-46.099117
253.417969	-47.646656
253.906250	-46.828106
254.394531	-46.582878
254.882812	-47.808323
255.371094	-47.064114
255.859375	-49.190079
256.347656	-51.156086
256.835938	-44.896782
257.324219	-47.463024
257.812500	-45.795990
258.300781	-47.842945
258.789062	-46.389572
259.277344	-45.570190
259.765625	-46.193665
260.253906	-47.349388
260.742188	-45.187531
261.230469	-45.161366
261.718750	-46.690453
262.207031	-44.287270
262.695312	-45.620846
263.183594	-44.651402
263.671875	-47.319118
264.160156	-47.867489
264.648438	-48.067577
265.136719	-44.443874
265.625000	-45.294418
266.113281	-47.043644
266.601562	-47.004528
267.089844	-46.143887
267.578125	-46.602470
268.066406	-42.735298
268.554688	-44.340153
269.042969	-45.661240
269.531250	-46.281834
270.019531	-46.936020
270.507812	-43.521023
270.996094	-44.564419
271.484375	-48.405132
271.972656	-44.932667
272.460938	-47.648052
272.949219	-43.311592
273.437500	-44.677685
273.925781	-45.003242
274.414062	-42.290108
274.902344	-43.166576
275.390625	-43.756496
275.878906	-43.217751
276.367188	-41.779713
276.855469	-44.389408
277.343750	-43.229309
277.832031	-44.364475
278.320312	-45.288994
278.808594	-43.787285
279.296875	-45.072083
279.785156	-40.927132
280.273438	-43.689301
280.761719	-43.143356
281.250000	-43.238194
281.738281	-43.254978
282.226562	-43.553078
282.714844	-42.939613
283.203125	-46.116783
283.691406	-45.013893
284.179688	-44.971836
284.667969	-42.446381
285.156250	-43.988281
285.644531	-44.105297
286.132812	-44.358521
286.621094	-42.775356
287.109375	-45.306339
287.597656	-46.991562
288.085938	-44.442116
288.574219	-47.126526
289.062500	-46.124615
289.550781	-45.301121
290.039062	-46.372215
290.527344	-45.627167
291.015625	-44.929981
291.503906	-47.077694
291.992188	-45.934456
292.480469	-43.382149
292.968750	-47.407829
293.457031	-45.004845
293.945312	-46.323997
294.433594	-46.765205
294.921875	-44.892525
295.410156	-45.933338
295.898438	-45.492226
296.386719	-47.875778
296.875000	-46.550816
297.363281	-46.959846
297.851562	-44.935631
298.339844	-48.373634
298.828125	-46.089912
299.316406	-48.362152
299.804688	-46.794765
300.292969	-48.079895
300.781250	-49.265972
301.269531	-47.792183
301.757812	-46.429531
302.246094	-46.881756
302.734375	-48.672943
303.222656	-47.620331
303.710938	-47.101669
304.199219	-46.927841
304.687500	-47.956413
305.175781	-49.551342
305.664062	-49.470177
306.152344	-46.748295
306.640625	-47.680687
307.128906	-47.231670
307.617188	-47.208523
308.105469	-49.670853
308.593750	-48.194805
309.082031	-49.630108
309.570312	-49.048828
310.058594	-46.973274
310.546875	-49.694855
311.035156	-49.155857
311.523438	-49.623409
312.011719	-48.740845
312.500000	-49.920666
312.988281	-49.242775
313.476562	-45.424679
313.964844	-49.071514
314.453125	-47.785084
314.941406	-49.246906
315.429688	-47.634975
315.917969	-49.805573
316.406250	-47.087372
316.894531	-47.165691
