Frequency (Hz)	Level (dB)
1248.046875	-46.573669
1250.976562	-47.371723
1253.906250	-47.062489
1256.835938	-47.208195
1259.765625	-46.464626
1262.695312	-45.761395
1265.625000	-45.892330
1268.554688	-45.900806
1271.484375	-46.217533
1274.414062	-45.323574
1277.343750	-45.478096
1280.273438	-45.462158
1283.203125	-45.805630
1286.132812	-44.991222
1289.062500	-44.744354
1291.992188	-45.370663
1294.921875	-44.858444
1297.851562	-44.853863
1300.781250	-44.733582
1303.710938	-45.179726
1306.640625	-44.745140
1309.570312	-44.062286
1312.500000	-44.715748
1315.429688	-44.802944
1318.359375	-44.729755
1321.289062	-44.577202
1324.218750	-45.394165
1327.148438	-45.425201
1330.078125	-45.100834
1333.007812	-45.415619
1335.937500	-45.992847
1338.867188	-45.901829
1341.796875	-46.765671
1344.726562	-46.586761
1347.656250	-46.842541
1350.585938	-46.833946
1353.515625	-47.291679
1356.445312	-47.165024
1359.375000	-47.762627
1362.304688	-48.390533
1365.234375	-48.165627
1368.164062	-48.495239
1371.093750	-49.378300
1374.023438	-49.229214
1376.953125	-49.536804
1379.882812	-49.928295
1382.812500	-50.437511
1385.742188	-51.079056
1388.671875	-50.893856
1391.601562	-51.131817
1394.531250	-51.130981
1397.460938	-51.383469
1400.390625	-51.977348
1403.320312	-51.832695
1406.250000	-51.939346
1409.179688	-52.544235
1412.109375	-52.422306
1415.039062	-52.934227
1417.968750	-52.729031
1420.898438	-52.851109
1423.828125	-53.129452
1426.757812	-52.952225
1429.687500	-53.925694
1432.617188	-52.882683
1435.546875	-53.547531
1438.476562	-54.259785
1441.406250	-53.588383
1444.335938	-53.304203
1447.265625	-53.187481
1450.195312	-53.687916
1453.125000	-53.967178
1456.054688	-54.349415
1458.984375	-54.297165
1461.914062	-53.844238
1464.843750	-53.618481
1467.773438	-53.755169
1470.703125	-53.374855
1473.632812	-54.285183
1476.562500	-53.564552
1479.492188	-53.388790
1482.421875	-53.796829
1485.351562	-53.101444
1488.281250	-53.477985
1491.210938	-53.543312
1494.140625	-52.731323
1497.070312	-52.824669
1500.000000	-52.164845
1502.929688	-52.206966
1505.859375	-52.316441
1508.789062	-52.057728
1511.718750	-51.949215
1514.648438	-51.097736
1517.578125	-51.354622
1520.507812	-51.011951
1523.437500	-51.058189
1526.367188	-51.182373
1529.296875	-51.188610
1532.226562	-50.181114
1535.156250	-50.173664
1538.085938	-50.093868
1541.015625	-50.309772
1543.945312	-49.654305
1546.875000	-49.784679
1549.804688	-49.907944
1552.734375	-49.250084
1555.664062	-49.743294
1558.593750	-49.772602
1561.523438	-50.000408
1564.453125	-50.485603
1567.382812	-50.273315
1570.312500	-50.257538
1573.242188	-50.854393
1576.171875	-50.785057
1579.101562	-51.425884
1582.031250	-51.025040
1584.960938	-51.377499
1587.890625	-51.403969
1590.820312	-51.827793
1593.750000	-52.788898
1596.679688	-52.773785
1599.609375	-52.458515
1602.539062	-52.939472
1605.468750	-52.516991
1608.398438	-53.706772
1611.328125	-54.137280
1614.257812	-54.572384
1617.187500	-55.319275
1620.117188	-54.707817
1623.046875	-54.905037
1625.976562	-54.859947
1628.906250	-54.755978
1631.835938	-55.098103
1634.765625	-56.491276
1637.695312	-56.222584
1640.625000	-56.716915
1643.554688	-57.090523
1646.484375	-56.797382
1649.414062	-56.426762
1652.343750	-56.423901
1655.273438	-56.602905
1658.203125	-57.388168
1661.132812	-57.565849
1664.062500	-57.976986
1666.992188	-57.097115
1669.921875	-56.928329
1672.851562	-57.912979
1675.781250	-57.550068
1678.710938	-57.572109
1681.640625	-57.498974
1684.570312	-57.328758
1687.500000	-57.193806
1690.429688	-57.734077
1693.359375	-58.392067
1696.289062	-57.606556
1699.218750	-58.145691
1702.148438	-57.484089
1705.078125	-57.481720
1708.007812	-57.546883
1710.937500	-57.552597
1713.867188	-58.157516
1716.796875	-57.561825
1719.726562	-58.000980
1722.656250	-57.786884
1725.585938	-58.338036
1728.515625	-57.526417
1731.445312	-57.112465
1734.375000	-57.075539
1737.304688	-57.645287
1740.234375	-57.817642
1743.164062	-57.087811
1746.093750	-57.531334
1749.023438	-56.552410
1751.953125	-57.063713
1754.882812	-56.151161
1757.812500	-55.989159
1760.742188	-57.431526
1763.671875	-56.301498
1766.601562	-55.953014
1769.531250	-56.261375
1772.460938	-55.819054
1775.390625	-55.457504
1778.320312	-56.237236
1781.250000	-56.004143
1784.179688	-56.132317
1787.109375	-55.581631
1790.039062	-55.968388
1792.968750	-55.311352
1795.898438	-54.935566
1798.828125	-56.182816
1801.757812	-56.082874
1804.687500	-56.274258
1807.617188	-56.189301
1810.546875	-55.677296
1813.476562	-55.680424
1816.406250	-55.744160
1819.335938	-55.446323
1822.265625	-56.155144
1825.195312	-56.347038
1828.125000	-56.421463
1831.054688	-56.430740
1833.984375	-56.683598
1836.914062	-56.878922
1839.843750	-56.395275
1842.773438	-57.377605
1845.703125	-57.397690
1848.632812	-57.470917
1851.562500	-58.160477
1854.492188	-56.757870
1857.421875	-58.082291
1860.351562	-58.213959
1863.281250	-58.205383
1866.210938	-58.538193
1869.140625	-58.558075
1872.070312	-58.537601
1875.000000	-58.861111
1877.929688	-58.732132
1880.859375	-59.259567
1883.789062	-59.511986
1886.718750	-59.559273
1889.648438	-59.538315
1892.578125	-60.246407
1895.507812	-60.121559
1898.437500	-59.170513
1901.367188	-60.114582
1904.296875	-60.150196
1907.226562	-59.885071
1910.156250	-59.804096
1913.085938	-60.747494
1916.015625	-60.537746
1918.945312	-60.568192
1921.875000	-60.580048
1924.804688	-61.250198
1927.734375	-60.152794
1930.664062	-60.135586
1933.593750	-60.615089
1936.523438	-61.029099
1939.453125	-61.121254
1942.382812	-61.283043
1945.312500	-61.164982
1948.242188	-60.337948
1951.171875	-61.631386
1954.101562	-61.274906
1957.031250	-61.566994
1959.960938	-61.116814
1962.890625	-61.803856
1965.820312	-61.505669
1968.750000	-60.971836
1971.679688	-60.807774
1974.609375	-60.532318
1977.539062	-60.555134
1980.468750	-61.162594
1983.398438	-60.861366
1986.328125	-61.251057
1989.257812	-60.157318
1992.187500	-60.969158
1995.117188	-60.748837
1998.046875	-60.392216
2000.976562	-60.492832
2003.906250	-60.481709
2006.835938	-60.846680
2009.765625	-59.996693
2012.695312	-60.264351
2015.625000	-60.510250
2018.554688	-60.375374
2021.484375	-60.233185
2024.414062	-59.763458
2027.343750	-59.446877
2030.273438	-59.287327
2033.203125	-59.565559
2036.132812	-59.275890
2039.062500	-59.925343
2041.992188	-59.599098
2044.921875	-59.574081
2047.851562	-59.598381
2050.781250	-59.014668
2053.710938	-58.490959
2056.640625	-58.489296
2059.570312	-58.692837
2062.500000	-58.083824
2065.429688	-58.346813
2068.359375	-58.761314
2071.289062	-58.292885
2074.218750	-57.296070
2077.148438	-58.054066
2080.078125	-58.549690
2083.007812	-57.574730
2085.937500	-57.947750
2088.867188	-58.870167
2091.796875	-57.955948
2094.726562	-57.577976
2097.656250	-58.264828
2100.585938	-58.395634
2103.515625	-58.445076
2106.445312	-57.647984
2109.375000	-58.536446
2112.304688	-58.621223
2115.234375	-58.365746
2118.164062	-58.954407
2121.093750	-58.916100
2124.023438	-59.402344
2126.953125	-59.124622
2129.882812	-59.366848
2132.812500	-59.537205
2135.742188	-59.937553
2138.671875	-59.755409
2141.601562	-59.544094
2144.531250	-60.587109
2147.460938	-60.879772
2150.390625	-60.294754
2153.320312	-60.816696
2156.250000	-60.597191
2159.179688	-60.501099
2162.109375	-61.107475
2165.039062	-61.715599
2167.968750	-61.520138
2170.898438	-61.245213
2173.828125	-61.171871
2176.757812	-62.104435
2179.687500	-61.456848
2182.617188	-61.935692
2185.546875	-62.901485
2188.476562	-62.212090
2191.406250	-62.769657
2194.335938	-61.944607
2197.265625	-62.315617
2200.195312	-61.922535
2203.125000	-62.518021
2206.054688	-62.586285
2208.984375	-62.887531
2211.914062	-62.522820
2214.843750	-62.963120
2217.773438	-61.978756
2220.703125	-62.595257
2223.632812	-63.295948
2226.562500	-62.667870
2229.492188	-62.631340
2232.421875	-63.411770
2235.351562	-63.172421
2238.281250	-62.554272
2241.210938	-62.914219
2244.140625	-62.626789
2247.070312	-62.689667
2250.000000	-62.862679
2252.929688	-62.842041
2255.859375	-63.317921
2258.789062	-63.158749
2261.718750	-62.762821
2264.648438	-62.149433
2267.578125	-62.588596
2270.507812	-62.184925
2273.437500	-62.744850
2276.367188	-62.857841
2279.296875	-62.294739
2282.226562	-62.721603
2285.156250	-62.365410
2288.085938	-62.963894
2291.015625	-61.987522
2293.945312	-61.971382
2296.875000	-62.806065
2299.804688	-61.363243
2302.734375	-61.776440
2305.664062	-62.546108
2308.593750	-61.984257
2311.523438	-61.675159
2314.453125	-61.718597
2317.382812	-62.227661
2320.312500	-61.234653
2323.242188	-61.593628
2326.171875	-61.752056
2329.101562	-61.197853
2332.031250	-61.977898
2334.960938	-61.051422
2337.890625	-60.479679
2340.820312	-60.954620
2343.750000	-61.339756
2346.679688	-60.960159
2349.609375	-61.655937
2352.539062	-60.671211
2355.468750	-61.396976
2358.398438	-60.737598
2361.328125	-60.768894
2364.257812	-61.102325
2367.187500	-61.038528
2370.117188	-60.621281
2373.046875	-61.217712
2375.976562	-61.052692
2378.906250	-60.950928
2381.835938	-60.193600
2384.765625	-61.356403
2387.695312	-60.715046
2390.625000	-61.633270
2393.554688	-60.766735
2396.484375	-60.847847
2399.414062	-61.964993
2402.343750	-60.998402
2405.273438	-61.788857
2408.203125	-61.079395
2411.132812	-62.020634
2414.062500	-62.308605
2416.992188	-61.283909
2419.921875	-61.456833
2422.851562	-61.560211
2425.781250	-62.225388
2428.710938	-63.038151
2431.640625	-62.362076
2434.570312	-62.850922
2437.500000	-62.388134
2440.429688	-62.862053
2443.359375	-62.858334
2446.289062	-63.163570
2449.218750	-63.415272
2452.148438	-63.159626
2455.078125	-63.184731
2458.007812	-63.008224
2460.937500	-62.661777
2463.867188	-63.807636
2466.796875	-63.623180
2469.726562	-63.318924
2472.656250	-62.886120
2475.585938	-64.029602
2478.515625	-63.475273
2481.445312	-62.914291
2484.375000	-63.814564
2487.304688	-63.695755
2490.234375	-62.909573
2493.164062	-63.570187
2496.093750	-63.570560
2499.023438	-63.199772
2501.953125	-63.396683
2504.882812	-63.683571
2507.812500	-63.645256
2510.742188	-63.329796
2513.671875	-63.173573
2516.601562	-63.257683
2519.531250	-63.368603
2522.460938	-63.314457
2525.390625	-62.920975
2528.320312	-63.469254
2531.250000	-63.405098
2534.179688	-62.418495
2537.109375	-63.255173
2540.039062	-62.872314
2542.968750	-62.504787
2545.898438	-62.913334
2548.828125	-63.114937
2551.757812	-62.779877
2554.687500	-62.795319
2557.617188	-62.691811
2560.546875	-62.631958
2563.476562	-61.943962
2566.406250	-62.159328
2569.335938	-62.719826
2572.265625	-62.019951
2575.195312	-62.115082
2578.125000	-61.263020
2581.054688	-60.974380
2583.984375	-61.595966
2586.914062	-60.923302
2589.843750	-61.039520
2592.773438	-61.150307
2595.703125	-61.149742
2598.632812	-60.255375
2601.562500	-60.700390
2604.492188	-60.550793
2607.421875	-60.266586
2610.351562	-60.272652
2613.281250	-59.391998
2616.210938	-60.073071
2619.140625	-59.411495
2622.070312	-59.550793
2625.000000	-59.731762
2627.929688	-59.328476
2630.859375	-59.768158
2633.789062	-59.680889
2636.718750	-59.465919
2639.648438	-59.160492
2642.578125	-58.952267
2645.507812	-59.593311
2648.437500	-59.959698
2651.367188	-59.942665
2654.296875	-59.702663
2657.226562	-59.248489
2660.156250	-59.702408
2663.085938	-59.444649
2666.015625	-59.836597
2668.945312	-60.863697
2671.875000	-59.996914
2674.804688	-60.103645
2677.734375	-60.214401
2680.664062	-61.155319
2683.593750	-60.306618
2686.523438	-61.034126
2689.453125	-61.552731
2692.382812	-61.661518
2695.312500	-61.305866
2698.242188	-61.210907
2701.171875	-61.693401
2704.101562	-62.435055
2707.031250	-61.720615
2709.960938	-61.713554
2712.890625	-62.618946
2715.820312	-62.306591
2718.750000	-62.485363
2721.679688	-62.960350
2724.609375	-62.941837
2727.539062	-63.285629
2730.468750	-63.552803
2733.398438	-63.904903
2736.328125	-63.823246
2739.257812	-63.188042
2742.187500	-63.563770
2745.117188	-63.314926
2748.046875	-63.104111
2750.976562	-63.871101
2753.906250	-63.668468
2756.835938	-64.417068
2759.765625	-64.000557
2762.695312	-63.630894
2765.625000	-63.586113
2768.554688	-63.258934
2771.484375	-63.595108
2774.414062	-64.205788
2777.343750	-63.868023
2780.273438	-63.689091
2783.203125	-63.941628
2786.132812	-64.095993
2789.062500	-63.657570
2791.992188	-63.700409
2794.921875	-63.497868
2797.851562	-64.443359
2800.781250	-63.848049
2803.710938	-63.108070
2806.640625	-63.488110
2809.570312	-62.556934
2812.500000	-62.920486
2815.429688	-63.055012
2818.359375	-63.491333
2821.289062	-63.466377
2824.218750	-62.450970
2827.148438	-62.475338
2830.078125	-62.775299
2833.007812	-62.204437
2835.937500	-61.646599
2838.867188	-61.296635
2841.796875	-62.047901
2844.726562	-60.954510
2847.656250	-60.163525
2850.585938	-60.186703
2853.515625	-60.621063
2856.445312	-60.133091
2859.375000	-60.248878
2862.304688	-60.524513
2865.234375	-60.509411
2868.164062	-59.994942
2871.093750	-59.571877
2874.023438	-59.884438
2876.953125	-59.088001
2879.882812	-59.452961
2882.812500	-59.557281
2885.742188	-59.427372
2888.671875	-58.499706
2891.601562	-59.143188
2894.531250	-58.654030
2897.460938	-59.160313
2900.390625	-58.852184
2903.320312	-58.439800
2906.250000	-59.055561
2909.179688	-59.105190
2912.109375	-59.730354
2915.039062	-60.289440
2917.968750	-60.008667
2920.898438	-60.300064
2923.828125	-59.566551
2926.757812	-59.789547
2929.687500	-60.210342
2932.617188	-60.143997
2935.546875	-60.948719
2938.476562	-61.729042
2941.406250	-61.203018
2944.335938	-61.713524
2947.265625	-60.924698
2950.195312	-61.192612
2953.125000	-61.286663
2956.054688	-62.173092
2958.984375	-62.981651
2961.914062	-62.771152
2964.843750	-62.706924
2967.773438	-63.451836
2970.703125	-62.962177
2973.632812	-62.648254
2976.562500	-63.639751
2979.492188	-64.033089
2982.421875	-63.564934
