Frequency (Hz)	Level (dB)
338.378906	-55.163406
338.867188	-56.906128
339.355469	-54.923344
339.843750	-56.650723
340.332031	-57.470257
340.820312	-53.622421
341.308594	-55.699230
341.796875	-55.667091
342.285156	-56.045883
342.773438	-57.814884
343.261719	-55.567051
343.750000	-55.557785
344.238281	-56.385921
344.726562	-55.738907
345.214844	-56.432487
345.703125	-56.266159
346.191406	-55.398415
346.679688	-53.739449
347.167969	-54.963814
347.656250	-55.341717
348.144531	-55.106201
348.632812	-53.938454
349.121094	-55.363335
349.609375	-57.641640
350.097656	-55.553085
350.585938	-57.341885
351.074219	-54.743977
351.562500	-55.698978
352.050781	-55.804535
352.539062	-55.818565
353.027344	-57.845272
353.515625	-55.429443
354.003906	-54.519360
354.492188	-55.239468
354.980469	-54.385929
355.468750	-56.828796
355.957031	-56.830059
356.445312	-57.315205
356.933594	-57.964420
357.421875	-55.723293
357.910156	-55.345108
358.398438	-54.797955
358.886719	-55.258194
359.375000	-55.198513
359.863281	-54.521458
360.351562	-54.915592
360.839844	-56.370010
361.328125	-58.103577
361.816406	-57.136410
362.304688	-53.571159
362.792969	-55.084896
363.281250	-55.477417
363.769531	-55.052475
364.257812	-56.197636
364.746094	-57.406418
365.234375	-54.449093
365.722656	-54.912201
366.210938	-57.728245
366.699219	-56.180927
367.187500	-57.019745
367.675781	-57.069641
368.164062	-57.080952
368.652344	-56.695812
369.140625	-57.068237
369.628906	-55.617989
370.117188	-55.370888
370.605469	-55.151970
371.093750	-55.977077
371.582031	-55.568527
372.070312	-57.584114
372.558594	-56.061066
373.046875	-55.312965
373.535156	-54.320328
374.023438	-55.801987
374.511719	-57.061817
375.000000	-55.959229
375.488281	-55.242050
375.976562	-55.904736
376.464844	-56.230816
376.953125	-57.032230
377.441406	-55.283466
377.929688	-57.375450
378.417969	-54.775154
378.906250	-55.730011
379.394531	-56.041409
379.882812	-54.759415
380.371094	-55.964455
380.859375	-56.095646
381.347656	-57.977444
381.835938	-55.253544
382.324219	-55.988796
382.812500	-55.852917
383.300781	-57.091656
383.789062	-54.976303
384.277344	-57.743305
384.765625	-56.712418
385.253906	-56.699165
385.742188	-55.246040
386.230469	-55.904068
386.718750	-55.499981
387.207031	-57.067699
387.695312	-56.089432
388.183594	-55.694267
388.671875	-56.940670
389.160156	-55.208439
389.648438	-54.400543
390.136719	-53.184341
390.625000	-55.860531
391.113281	-57.753937
391.601562	-54.741837
392.089844	-54.496994
392.578125	-57.094086
393.066406	-55.737694
393.554688	-56.475094
394.042969	-54.954517
394.531250	-55.776047
395.019531	-56.031479
395.507812	-58.614651
395.996094	-56.053501
396.484375	-55.767605
396.972656	-56.342896
397.460938	-55.942505
397.949219	-54.568611
398.437500	-57.084751
398.925781	-55.519592
