Frequency (Hz)	Level (dB)
1297.851562	-50.731277
1300.781250	-50.571995
1303.710938	-50.793110
1306.640625	-51.379162
1309.570312	-50.213596
1312.500000	-51.308723
1315.429688	-50.516766
1318.359375	-51.114841
1321.289062	-51.855087
1324.218750	-52.644279
1327.148438	-53.098061
1330.078125	-53.335541
1333.007812	-53.979649
1335.937500	-54.227608
1338.867188	-54.312790
1341.796875	-54.651329
1344.726562	-54.960678
1347.656250	-55.000324
1350.585938	-56.630520
1353.515625	-55.543777
1356.445312	-56.595345
1359.375000	-56.485516
1362.304688	-57.098209
1365.234375	-57.256077
1368.164062	-57.273075
1371.093750	-57.902496
1374.023438	-57.614571
1376.953125	-58.252705
1379.882812	-58.396767
1382.812500	-59.041458
1385.742188	-58.441986
1388.671875	-58.734634
1391.601562	-58.725018
1394.531250	-59.259449
1397.460938	-59.607372
1400.390625	-59.058846
1403.320312	-59.278873
1406.250000	-59.078621
1409.179688	-59.676117
1412.109375	-59.775440
1415.039062	-59.212051
1417.968750	-59.633148
1420.898438	-59.098125
1423.828125	-59.544559
1426.757812	-59.249454
1429.687500	-58.961353
1432.617188	-59.401463
1435.546875	-59.509686
1438.476562	-59.238136
1441.406250	-59.043034
1444.335938	-58.720772
1447.265625	-58.613251
1450.195312	-59.098129
1453.125000	-58.744816
1456.054688	-57.690392
1458.984375	-57.966145
1461.914062	-58.048737
1464.843750	-57.555958
1467.773438	-57.267864
1470.703125	-57.057247
1473.632812	-56.842934
1476.562500	-57.118847
1479.492188	-56.764313
1482.421875	-55.626167
1485.351562	-55.713642
1488.281250	-56.057438
1491.210938	-55.480415
1494.140625	-55.353584
1497.070312	-55.197910
1500.000000	-54.735641
1502.929688	-55.160336
1505.859375	-54.264450
1508.789062	-54.651554
1511.718750	-53.416332
1514.648438	-54.125580
1517.578125	-53.715721
1520.507812	-53.865967
1523.437500	-54.175007
1526.367188	-54.388680
1529.296875	-55.062119
1532.226562	-54.464687
1535.156250	-54.984116
1538.085938	-55.458618
1541.015625	-55.686245
