Frequency (Hz)	Level (dB)
124.023438	-53.252602
124.511719	-50.963150
125.000000	-50.245720
125.488281	-48.599266
125.976562	-49.311565
126.464844	-49.255585
126.953125	-48.862137
127.441406	-47.760410
127.929688	-48.790588
128.417969	-48.772289
128.906250	-48.571049
129.394531	-47.822392
129.882812	-47.894638
130.371094	-48.176113
130.859375	-48.084206
131.347656	-47.814594
131.835938	-46.723953
132.324219	-48.106453
132.812500	-49.985138
133.300781	-50.496521
133.789062	-49.390892
134.277344	-51.654163
134.765625	-51.855011
135.253906	-51.015572
135.742188	-51.375057
136.230469	-52.672680
136.718750	-52.647060
137.207031	-51.420822
137.695312	-53.725227
138.183594	-54.340084
138.671875	-51.799908
139.160156	-52.870724
139.648438	-55.054745
140.136719	-54.929367
140.625000	-52.947952
141.113281	-54.470669
141.601562	-57.280800
142.089844	-55.358208
142.578125	-58.368633
143.066406	-56.878193
143.554688	-55.876907
144.042969	-56.271709
144.531250	-57.209881
145.019531	-57.221432
145.507812	-54.430893
145.996094	-58.961811
146.484375	-55.433743
146.972656	-59.679253
147.460938	-56.873112
147.949219	-58.071487
148.437500	-59.561443
148.925781	-59.898453
149.414062	-59.266624
149.902344	-56.815636
150.390625	-57.413124
150.878906	-57.482216
151.367188	-59.154930
151.855469	-57.631599
152.343750	-58.950867
152.832031	-60.266083
153.320312	-56.789707
153.808594	-57.943611
154.296875	-60.298023
154.785156	-57.776207
155.273438	-58.930988
155.761719	-59.031803
156.250000	-59.543785
156.738281	-58.483837
157.226562	-57.990585
157.714844	-58.754364
158.203125	-59.898663
158.691406	-61.172291
159.179688	-59.493385
159.667969	-59.290638
160.156250	-59.663898
160.644531	-61.137230
161.132812	-58.367855
161.621094	-58.710094
162.109375	-60.189690
162.597656	-59.588848
163.085938	-60.012241
163.574219	-59.003662
164.062500	-57.858238
164.550781	-59.500160
165.039062	-59.916206
165.527344	-62.302849
166.015625	-60.909317
166.503906	-60.087841
166.992188	-62.052952
167.480469	-60.311222
167.968750	-60.933674
168.457031	-61.917892
168.945312	-60.580742
169.433594	-59.325939
169.921875	-59.711899
170.410156	-60.570938
170.898438	-58.806339
171.386719	-59.811897
171.875000	-60.671562
172.363281	-61.974457
172.851562	-61.735912
173.339844	-59.410206
173.828125	-59.409409
174.316406	-59.932632
174.804688	-61.278816
175.292969	-61.986855
175.781250	-60.837898
176.269531	-63.480637
176.757812	-64.563858
177.246094	-61.172810
177.734375	-60.117611
178.222656	-62.621490
178.710938	-61.786724
179.199219	-61.956680
179.687500	-63.291939
180.175781	-62.970089
180.664062	-61.327976
181.152344	-61.201176
181.640625	-62.897129
182.128906	-62.368546
182.617188	-61.154350
183.105469	-61.527958
183.593750	-63.582165
184.082031	-64.643105
184.570312	-60.983643
185.058594	-64.864288
185.546875	-62.591187
186.035156	-64.878212
186.523438	-63.029633
187.011719	-62.508598
187.500000	-62.247379
187.988281	-61.149574
188.476562	-61.797207
188.964844	-63.169273
189.453125	-62.794083
189.941406	-63.121822
190.429688	-60.672691
190.917969	-61.299503
191.406250	-62.818008
191.894531	-61.307888
192.382812	-63.368309
192.871094	-63.020535
193.359375	-62.147400
193.847656	-62.460403
194.335938	-61.151665
194.824219	-63.501293
195.312500	-63.112476
195.800781	-61.705109
196.289062	-64.131691
196.777344	-62.412270
197.265625	-64.695877
197.753906	-65.190041
198.242188	-64.312538
198.730469	-64.184196
199.218750	-63.386444
199.707031	-63.172256
200.195312	-63.155376
200.683594	-63.503136
201.171875	-63.812588
201.660156	-62.491749
202.148438	-65.902664
202.636719	-63.649364
203.125000	-62.917614
203.613281	-64.396454
204.101562	-65.606796
204.589844	-62.569962
205.078125	-63.424412
205.566406	-61.917923
206.054688	-62.754070
206.542969	-62.642311
207.031250	-61.800003
207.519531	-65.161179
208.007812	-64.810432
208.496094	-65.561440
208.984375	-64.940254
209.472656	-64.746445
209.960938	-63.922962
210.449219	-64.528587
210.937500	-63.795288
211.425781	-65.054192
211.914062	-67.095139
212.402344	-62.626671
212.890625	-65.275925
213.378906	-63.655537
213.867188	-64.061485
214.355469	-64.211212
214.843750	-66.253197
215.332031	-65.663963
215.820312	-64.156807
216.308594	-63.909157
216.796875	-63.054226
217.285156	-64.427643
217.773438	-64.593452
218.261719	-66.141014
218.750000	-63.790489
219.238281	-61.736229
219.726562	-63.782658
220.214844	-64.281113
220.703125	-63.742413
221.191406	-63.729183
221.679688	-63.683304
222.167969	-65.260208
222.656250	-64.063759
223.144531	-62.486893
223.632812	-61.883907
224.121094	-63.521561
224.609375	-63.179958
225.097656	-65.961143
225.585938	-65.151260
226.074219	-64.351242
226.562500	-64.832123
227.050781	-63.777550
227.539062	-63.534344
228.027344	-63.194244
228.515625	-63.004265
229.003906	-63.633499
229.492188	-62.225555
229.980469	-61.796703
230.468750	-64.425880
230.957031	-63.706249
231.445312	-63.950279
231.933594	-63.072979
232.421875	-61.075710
232.910156	-63.260437
233.398438	-63.475578
233.886719	-62.362053
234.375000	-62.469234
234.863281	-63.024532
235.351562	-62.758965
235.839844	-63.374176
236.328125	-63.899628
236.816406	-63.083458
237.304688	-62.520241
237.792969	-62.619255
238.281250	-62.110973
238.769531	-62.022026
239.257812	-59.777721
239.746094	-62.072559
240.234375	-60.746311
240.722656	-59.595306
241.210938	-60.509529
241.699219	-60.855721
242.187500	-60.907112
242.675781	-60.143559
243.164062	-58.609047
243.652344	-59.005501
244.140625	-58.839245
244.628906	-60.301777
245.117188	-57.623096
245.605469	-58.958679
246.093750	-58.807552
246.582031	-59.817993
247.070312	-56.932854
247.558594	-57.260727
248.046875	-56.036999
248.535156	-55.330772
249.023438	-55.553143
249.511719	-55.559982
250.000000	-53.946461
250.488281	-55.726673
250.976562	-55.028858
251.464844	-54.158344
251.953125	-54.914795
252.441406	-54.222595
252.929688	-52.773754
253.417969	-54.929775
253.906250	-53.850098
254.394531	-52.037010
254.882812	-54.887203
255.371094	-53.508190
255.859375	-51.119705
256.347656	-52.196918
256.835938	-54.118828
257.324219	-52.690620
257.812500	-53.507046
258.300781	-53.735294
258.789062	-53.544567
259.277344	-52.453091
259.765625	-52.862854
260.253906	-54.469120
260.742188	-53.276669
261.230469	-53.692627
261.718750	-54.690281
262.207031	-57.033745
262.695312	-53.830059
263.183594	-55.877621
263.671875	-54.813225
264.160156	-55.704834
264.648438	-55.563370
265.136719	-56.448139
265.625000	-57.232857
266.113281	-57.836025
266.601562	-61.348503
267.089844	-57.980709
267.578125	-56.808121
268.066406	-56.276485
268.554688	-58.381207
269.042969	-59.561485
269.531250	-59.590809
270.019531	-58.875767
270.507812	-58.992397
270.996094	-58.556938
271.484375	-59.567894
271.972656	-58.546478
272.460938	-57.790077
272.949219	-59.544502
273.437500	-62.066517
273.925781	-59.571964
274.414062	-61.029343
274.902344	-60.155762
275.390625	-59.684490
275.878906	-59.871655
276.367188	-62.778072
276.855469	-60.079090
277.343750	-58.572960
277.832031	-61.517426
278.320312	-62.077080
278.808594	-61.101589
279.296875	-58.949802
279.785156	-62.523540
280.273438	-61.094685
280.761719	-61.596775
281.250000	-60.641766
281.738281	-61.411629
282.226562	-63.147141
282.714844	-60.523899
283.203125	-61.443108
283.691406	-60.020729
284.179688	-59.977589
284.667969	-61.856777
285.156250	-60.953506
285.644531	-59.300003
286.132812	-61.420448
286.621094	-61.669987
287.109375	-62.037601
287.597656	-62.080116
288.085938	-62.033211
288.574219	-61.147503
289.062500	-60.603230
289.550781	-60.893120
290.039062	-62.341026
290.527344	-61.645088
291.015625	-62.853977
291.503906	-60.474537
291.992188	-62.032413
292.480469	-61.332371
292.968750	-61.578560
293.457031	-59.985840
293.945312	-60.685421
294.433594	-60.672043
